date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:27	19059/19059	---M--	200	added ('OK')	image/jpeg	etag:%224a73-5816e80f29cb4%22	http://aazztech.com/demos/themes/html/tizara/dist/img/blog-2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/blog-2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:29	6117/6117	---M--	200	added ('OK')	image/png	etag:%2217e5-5816e849955f2%22	http://aazztech.com/demos/themes/html/tizara/dist/img/logo-white.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/logo-white.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:29	15973/15973	---M--	200	added ('OK')	image/jpeg	etag:%223e65-5816e80fc39a5%22	http://aazztech.com/demos/themes/html/tizara/dist/img/blog-3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/blog-3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index.html)
12:48:30	3483/3483	---M--	200	added ('OK')	image/png	etag:%22d9b-5816e86e2f407%22	http://aazztech.com/demos/themes/html/tizara/dist/img/service7.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/service7.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:30	2603/2603	---M--	200	added ('OK')	image/png	etag:%22a2b-5816e87908d78%22	http://aazztech.com/demos/themes/html/tizara/dist/img/service8.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/service8.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:31	3881/3881	---M--	200	added ('OK')	image/png	etag:%22f29-5816e878c7a7f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/service9.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/service9.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:33	6145/6145	---M--	200	added ('OK')	image/png	etag:%221801-5816e86d6a3ae%22	http://aazztech.com/demos/themes/html/tizara/dist/img/service6.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/service6.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:34	7494/7494	---M--	200	added ('OK')	image/png	etag:%221d46-5816e86c9bee6%22	http://aazztech.com/demos/themes/html/tizara/dist/img/service5.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/service5.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:34	25873/25873	---M--	200	added ('OK')	image/png	etag:%226511-5816e805a96b5%22	http://aazztech.com/demos/themes/html/tizara/dist/img/about.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/about.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:35	1231246/1231246	---MCZ	200	added ('OK')	application/javascript	etag:%2212c98e-5816e8a78c90d-gzip%22	http://aazztech.com/demos/themes/html/tizara/dist/js/plugins.min.js	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/js/plugins.min.js	(from http://aazztech.com/demos/themes/html/tizara/dist/index4.html)
12:48:36	7482/7482	---M--	200	added ('OK')	image/png	etag:%221d3a-5816e86bd2455%22	http://aazztech.com/demos/themes/html/tizara/dist/img/service4.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/service4.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:36	58693/58693	---M--	200	added ('OK')	image/png	etag:%22e545-5816e8805678d%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_2.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_2.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:39	27578/27578	---M--	200	added ('OK')	image/png	etag:%226bba-5816e832a1e10%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cta-img2.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cta-img2.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:43	56148/56148	---M--	200	added ('OK')	image/png	etag:%22db54-5816e82c8c42b%22	http://aazztech.com/demos/themes/html/tizara/dist/img/client-big.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/client-big.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index2.html)
12:48:48	29386/29386	---M--	200	added ('OK')	image/jpeg	etag:%2272ca-5816e81348b9f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/c1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/c1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:48:52	106658/106658	---M--	200	added ('OK')	image/jpeg	etag:%221a0a2-5816e8879cc73%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_bg7.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_bg7.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:48:56	40460/40460	---M--	200	added ('OK')	image/jpeg	etag:%229e0c-5816e8191cea4%22	http://aazztech.com/demos/themes/html/tizara/dist/img/c3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/c3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:48:58	140505/140505	---M--	200	added ('OK')	image/jpeg	etag:%22224d9-5816e8835d218%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_bg2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_bg2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:48:59	39412/39412	---M--	200	added ('OK')	image/jpeg	etag:%2299f4-5816e8972b728%22	http://aazztech.com/demos/themes/html/tizara/dist/img/tabimg2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/tabimg2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:00	4395/4395	---M--	200	added ('OK')	image/jpeg	etag:%22112b-5816e82e2764d%22	http://aazztech.com/demos/themes/html/tizara/dist/img/client5.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/client5.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:03	49674/49674	---M--	200	added ('OK')	image/jpeg	etag:%22c20a-5816e896c5a3f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/tabimg.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/tabimg.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:04	24021/24021	---M--	200	added ('OK')	image/jpeg	etag:%225dd5-5816e88f5af51%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t13.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t13.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:05	35270/35270	---M--	200	added ('OK')	image/jpeg	etag:%2289c6-5816e88e8ab49%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t12.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t12.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:07	181121/181121	---M--	200	added ('OK')	image/jpeg	etag:%222c381-5816e821e9d8b%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cbg2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cbg2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:08	27607/27607	---M--	200	added ('OK')	image/jpeg	etag:%226bd7-5816e88f8eb72%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t14.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t14.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:08	25523/25523	---M--	200	added ('OK')	image/jpeg	etag:%2263b3-5816e89057662%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t15.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t15.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:10	671/671	---M--	200	added ('OK')	image/svg+xml	etag:%2229f-5816e8aaf9c37%22	http://aazztech.com/demos/themes/html/tizara/dist/img/svg/checked.svg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/svg/checked.svg	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:14	30105/30105	---M--	200	added ('OK')	image/png	etag:%227599-5816e81ef57f9%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cb3.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cb3.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:18	63610/63610	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/dk9uNWPP7EA/maxresdefault.jpg	E:/Bhargav/templates/nelootpal/img.youtube.com/vi/dk9uNWPP7EA/maxresdefault.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:23	18373/18373	---M--	200	added ('OK')	image/jpeg	etag:%2247c5-5816e88d92a88%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:26	18283/18283	---M--	200	added ('OK')	image/jpeg	etag:%22476b-5816e8914957b%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:26	63653/63653	---M--	200	added ('OK')	image/jpeg	etag:%22f8a5-5816e814fdbd1%22	http://aazztech.com/demos/themes/html/tizara/dist/img/c12.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/c12.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:30	189961/189961	---M--	200	added ('OK')	image/jpeg	etag:%222e609-5816e866509a1%22	http://aazztech.com/demos/themes/html/tizara/dist/img/sbg1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/sbg1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index3.html)
12:49:40	195305/195305	---M--	200	added ('OK')	image/png	etag:%222fae9-5816e81fcdce9%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cb4.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cb4.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:42	99527/99527	---M--	200	added ('OK')	image/jpeg	etag:%22184c7-5816e867833e2%22	http://aazztech.com/demos/themes/html/tizara/dist/img/sbg3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/sbg3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index5.html)
12:49:45	113752/113752	---M--	200	added ('OK')	image/jpeg	etag:%221bc58-5816e882032ef%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_bg1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_bg1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index6.html)
12:49:47	43507/43507	---M--	200	added ('OK')	image/png	etag:%22a9f3-5816e88153286%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_4.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_4.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index7.html)
12:49:49	38715/38715	---M--	200	added ('OK')	image/jpeg	etag:%22973b-5816e83dd7c11%22	http://aazztech.com/demos/themes/html/tizara/dist/img/g1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/g1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index7.html)
12:49:54	59151/59151	---M--	200	added ('OK')	image/jpeg	etag:%22e70f-5816e83e62ab9%22	http://aazztech.com/demos/themes/html/tizara/dist/img/g2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/g2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index7.html)
12:49:57	170026/170026	---M--	200	added ('OK')	image/png	etag:%222982a-5816e8358fe12%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cta3.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cta3.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index6.html)
12:49:57	63126/63126	---M--	200	added ('OK')	image/jpeg	etag:%22f696-5816e83ef94e2%22	http://aazztech.com/demos/themes/html/tizara/dist/img/g3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/g3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index7.html)
12:49:58	15291/15291	---M--	200	added ('OK')	image/png	etag:%223bbb-5816e8653c7a8%22	http://aazztech.com/demos/themes/html/tizara/dist/img/sb3_img.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/sb3_img.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index7.html)
12:49:59	82571/82571	---M--	200	added ('OK')	image/png	etag:%221428b-5816e81640bca%22	http://aazztech.com/demos/themes/html/tizara/dist/img/c13.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/c13.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index7.html)
12:50:04	22567/22567	---M--	200	added ('OK')	image/png	etag:%225827-5816e8208854a%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cb5.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cb5.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:05	1758/1758	---M--	200	added ('OK')	image/png	etag:%226de-5816e80acaa71%22	http://aazztech.com/demos/themes/html/tizara/dist/img/author-thumb1.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/author-thumb1.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:06	1700/1700	---M--	200	added ('OK')	image/png	etag:%226a4-5816e80b93d31%22	http://aazztech.com/demos/themes/html/tizara/dist/img/author-thumb3.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/author-thumb3.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:26	184669/184669	---M--	200	added ('OK')	image/jpeg	etag:%222d15d-5816e862f28a6%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s-banner.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s-banner.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index7.html)
12:50:26	187088/187088	---M--	200	added ('OK')	image/jpeg	etag:%222dad0-5816e884d6929%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_bg4.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_bg4.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:27	2300/2300	---M--	200	added ('OK')	image/png	etag:%228fc-5816e89e3246d%22	http://aazztech.com/demos/themes/html/tizara/dist/img/ukf.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/ukf.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:27	1167/1167	---M--	200	added ('OK')	image/png	etag:%2248f-5816e8410867b%22	http://aazztech.com/demos/themes/html/tizara/dist/img/gerf.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/gerf.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:28	3304/3304	---M--	200	added ('OK')	image/png	etag:%22ce8-5816e83aa852e%22	http://aazztech.com/demos/themes/html/tizara/dist/img/engf.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/engf.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:28	2956/2956	---M--	200	added ('OK')	image/png	etag:%22b8c-5816e89eabdbd%22	http://aazztech.com/demos/themes/html/tizara/dist/img/usaf.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/usaf.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:30	8627/8627	---M--	200	added ('OK')	image/png	etag:%2221b3-5816e88c92cc7%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s_right.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s_right.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:30	12311/12311	---M--	200	added ('OK')	image/png	etag:%223017-5816e88bf2e2f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s_left.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s_left.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:30	8099/8099	---M--	200	added ('OK')	image/svg+xml	etag:%221fa3-5816e8aa01b76%22	http://aazztech.com/demos/themes/html/tizara/dist/img/svg/businessman.svg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/svg/businessman.svg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:31	3563/3563	---M--	200	added ('OK')	image/svg+xml	etag:%22deb-5816e8a926f76%22	http://aazztech.com/demos/themes/html/tizara/dist/img/svg/analysis.svg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/svg/analysis.svg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:31	4955/4955	---M--	200	added ('OK')	image/svg+xml	etag:%22135b-5816e8ab91dd0%22	http://aazztech.com/demos/themes/html/tizara/dist/img/svg/crowdfunding.svg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/svg/crowdfunding.svg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:34	25249/25249	---M--	200	added ('OK')	image/png	etag:%2262a1-5816e88bb9c1e%22	http://aazztech.com/demos/themes/html/tizara/dist/img/s_bottom.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/s_bottom.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:35	5769/5769	---M--	200	added ('OK')	image/svg+xml	etag:%221689-5816e8aa35f67%22	http://aazztech.com/demos/themes/html/tizara/dist/img/svg/cash.svg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/svg/cash.svg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:35	3816/3816	---M--	200	added ('OK')	image/svg+xml	etag:%22ee8-5816e8afb1873%22	http://aazztech.com/demos/themes/html/tizara/dist/img/svg/statistics.svg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/svg/statistics.svg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:35	2758/2758	---M--	200	added ('OK')	image/svg+xml	etag:%22ac6-5816e8a967e86%22	http://aazztech.com/demos/themes/html/tizara/dist/img/svg/business-and-finance.svg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/svg/business-and-finance.svg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:36	30438/30438	---M--	200	added ('OK')	image/png	etag:%2276e6-5816e8a068707%22	http://aazztech.com/demos/themes/html/tizara/dist/img/v2.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/v2.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:46	56876/56876	---M--	200	added ('OK')	image/jpeg	etag:%22de2c-5816e8448fb9e%22	http://aazztech.com/demos/themes/html/tizara/dist/img/img2-1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/img2-1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:47	237850/237850	---M--	200	added ('OK')	image/jpeg	etag:%223a11a-5816e834366b9%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cta1.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cta1.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index8.html)
12:50:50	91651/91651	---M--	200	added ('OK')	image/jpeg	etag:%2216603-5816e8456808f%22	http://aazztech.com/demos/themes/html/tizara/dist/img/img2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/img2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:51	25046/25046	---M--	200	added ('OK')	image/jpeg	etag:%2261d6-5816e8924aaac%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t4.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t4.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:50:53	55518/55518	---M--	200	added ('OK')	image/jpeg	etag:%22d8de-5816e8222ef03%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cbg3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cbg3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:07	25523/25523	---M--	200	added ('OK')	image/jpeg	etag:%2263b3-5816e89342784%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t6.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t6.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:08	25714/25714	---M--	200	added ('OK')	image/jpeg	etag:%226472-5816e8939ff9d%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t7.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t7.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:08	3367/3367	---M--	200	added ('OK')	image/png	etag:%22d27-5816e82b90cba%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl9.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl9.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:08	35667/35667	---M--	200	added ('OK')	image/jpeg	etag:%228b53-5816e892a3c74%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t5.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t5.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:09	3160/3160	---M--	200	added ('OK')	image/png	etag:%22c58-5816e8250ec75%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl10.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl10.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:10	3202/3202	---M--	200	added ('OK')	image/png	etag:%22c82-5816e825ac7e6%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl11.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl11.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:10	4432/4432	---M--	200	added ('OK')	image/png	etag:%221150-5816e825de4c6%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cl12.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cl12.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index9.html)
12:51:15	16026/16026	---M--	200	added ('OK')	image/png	etag:%223e9a-5816e87e2fef4%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slide9_1.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slide9_1.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index12.html)
12:51:15	15440/15440	---M--	200	added ('OK')	image/png	etag:%223c50-5816e87f2aaad%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slide9_3.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slide9_3.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index12.html)
12:51:16	46515/46515	---M--	200	added ('OK')	image/png	etag:%22b5b3-5816e880a0726%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slider_3.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slider_3.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index11.html)
12:51:19	10495/10495	---M--	200	added ('OK')	image/png	etag:%2228ff-5816e87e4e73c%22	http://aazztech.com/demos/themes/html/tizara/dist/img/slide9_2.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/slide9_2.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index12.html)
12:51:28	55619/55619	---M--	200	added ('OK')	image/png	etag:%22d943-5816e830c5127%22	http://aazztech.com/demos/themes/html/tizara/dist/img/contact-bg.png	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/contact-bg.png	(from http://aazztech.com/demos/themes/html/tizara/dist/index12.html)
12:51:30	78395/78395	---M--	200	added ('OK')	image/jpeg	etag:%221323b-5816e87d8ba0b%22	http://aazztech.com/demos/themes/html/tizara/dist/img/simg-3.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/simg-3.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index12.html)
12:51:36	47814/47814	---M--	200	added ('OK')	image/jpeg	etag:%22bac6-5816e81df5268%22	http://aazztech.com/demos/themes/html/tizara/dist/img/cb2.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/cb2.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index13.html)
12:51:38	29308/29308	---M--	200	added ('OK')	image/jpeg	etag:%22727c-5816e894411bd%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t8.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t8.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index14.html)
12:51:45	32288/32288	---M--	200	added ('OK')	image/jpeg	etag:%227e20-5816e8949ab56%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t9.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t9.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index14.html)
12:51:47	36996/36996	---M--	200	added ('OK')	image/jpeg	etag:%229084-5816e88e5ffb1%22	http://aazztech.com/demos/themes/html/tizara/dist/img/t10.jpg	E:/Bhargav/templates/nelootpal/aazztech.com/demos/themes/html/tizara/dist/img/t10.jpg	(from http://aazztech.com/demos/themes/html/tizara/dist/index14.html)
